Country Name,Country Code,Indicator Name,Indicator Code,Year,GDP
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2014,2.17326E+12
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2015,1.84543E+12
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2016,1.88711E+12
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2017,1.97072E+12
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2018,2.09944E+12
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2019,2.01961E+12
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2020,1.90748E+12
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2021,2.17921E+12
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2022,2.10407E+12
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2023,2.30461E+12
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2024,2.37277E+12
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1960,699064380.4
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1961,748043500.8
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1962,777727688.9
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1963,826706669.3
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1964,897949000.8
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1965,972159611.1
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1966,1096759561
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1967,1148014311
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1968,1083839133
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1969,1191239047
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1970,1404720442
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1971,1539861816
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1972,1875146587
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1973,1905917553
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1974,2375122375
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1975,2860442750
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1976,2966042856
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1977,3249733140
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1978,2644527822
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1979,2425064229
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1980,2679379372
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1981,2979027966
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1982,3293496312
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1983,3619262277
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1984,2373564549
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1985,2100239019
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1986,2754549582
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1987,3287007322
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1988,3828342820
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1989,4404937853
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1990,4592208087
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1991,4106207649
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1992,3535460090
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1993,5440075676
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1994,5452558947
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1995,6577520643
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1996,7393891921
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1997,8400041724
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1998,8787195622
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1999,8887057997
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2000,9005064475
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2001,9194727831
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2002,9719009495
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2003,9430234811
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2004,10174664854
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2005,11243865778
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2006,11930179090
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2007,12799600047
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2008,13709401520
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2009,12120458115
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2010,13220549908
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2011,14444661522
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2012,14807086556
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2013,14264205153
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2014,13899217680
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2015,14188936918
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2016,14077096677
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2017,14808985133
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2018,15730792876
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2019,15830766531
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2020,13812421836
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2021,14657586159
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2022,17097760687
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2023,19423355367
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2024,19930288337
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1965,599759760.1
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1966,657999736.8
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1967,631679747.3
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1968,561119775.6
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1969,698879720.4
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1970,639519744.2
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1971,678159728.7
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1972,788479684.6
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1973,943783839.7
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1974,1197483949
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1975,1363073498
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1976,1708521219
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1977,2096778602
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1978,2602208589
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1979,3271368781
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1980,3910044474
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1981,4383944703
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1982,4681240993
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1983,4920692191
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1984,4967162160
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1985,4993601520
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1986,6402050485
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1987,6756209762
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1988,6277451829
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1989,4221373674
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1990,4160087508
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1991,4344467193
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1992,5310833194
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1993,5606400222
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1994,6236295978
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1995,6727597032
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1996,6927503526
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1997,7245839210
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1998,7912270804
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1999,8149929478
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2000,8460789845
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2001,8975814653
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2002,9582510578
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2003,10195627645
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2004,11411706629
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2005,12588998590
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2006,15056981664
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2007,17110437236
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2008,22658715989
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2009,24537876056
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2010,27133804225
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2011,29524149155
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2012,31634561690
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2013,34454440141
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2014,36847643521
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2015,38587017887
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2016,39892551127
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2017,41608435915
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2018,43370860704
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2019,44503006338
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2020,43700383099
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2021,46296100141
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2022,48764963380
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2023,51088476338
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2024,53352289577
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1960,47419238274
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1961,57266758180
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1962,64987857542
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1963,74379284603
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1964,87490590818
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1965,97338107606
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1966,1.13047E+11
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1967,1.32476E+11
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1968,1.56897E+11
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1969,1.84299E+11
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1970,2.17224E+11
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1971,2.45364E+11
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1972,3.24934E+11
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1973,4.41461E+11
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1974,4.90036E+11
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1975,5.32861E+11
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1976,5.98884E+11
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1977,7.37069E+11
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1978,1.03561E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1979,1.07791E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1980,1.12938E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1981,1.24522E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1982,1.15873E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1983,1.27086E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1984,1.34582E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1985,1.42702E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1986,2.12008E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1987,2.58075E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1988,3.12572E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1989,3.10946E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1990,3.1859E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1991,3.64807E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1992,3.9807E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1993,4.53694E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1994,4.9988E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1995,5.54556E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1996,4.92339E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1997,4.49245E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1998,4.09836E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1999,4.63598E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2000,4.96836E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2001,4.37471E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2002,4.18285E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2003,4.51956E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2004,4.89312E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2005,4.83147E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2006,4.60166E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2007,4.57975E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2008,5.10668E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2009,5.28949E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2010,5.75907E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2011,6.23315E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2012,6.27236E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2013,5.21233E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2014,4.89699E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2015,4.44493E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2016,5.00368E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2017,4.93084E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2018,5.04088E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2019,5.11799E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2020,5.05407E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2021,5.03915E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2022,4.26246E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2023,4.21317E+12
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2024,4.02621E+12
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1990,26932016270
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1991,24923076923
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1992,24917355372
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1993,23409260880
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1994,21250792886
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1995,20374302652
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1996,21035357937
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1997,22165932063
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1998,22135245507
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1999,16870817182
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2000,18291990662
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2001,22152689180
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2002,24636598527
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2003,30833692900
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2004,43151647003
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2005,57123671734
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2006,81003864630
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2007,1.0485E+11
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2008,1.33442E+11
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2009,1.15309E+11
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2010,1.48047E+11
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2011,1.92626E+11
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2012,2.07999E+11
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2013,2.36635E+11
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2014,2.21416E+11
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2015,1.84388E+11
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2016,1.37278E+11
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2017,1.66806E+11
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2018,1.7934E+11
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2019,1.81667E+11
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2020,1.71082E+11
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2021,1.97112E+11
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2022,2.25496E+11
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2023,2.6184E+11
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2024,2.88406E+11
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1960,791265459.5
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1961,792959472.8
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1962,868111400.8
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1963,926589349.4
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1964,998759334.5
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1965,997919320.8
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1966,1164519674
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1967,1232559507
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1968,1353295459
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1969,1458379417
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1970,1603447359
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1971,1778391289
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1972,2107279157
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1973,2509001324
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1974,2969958812
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1975,3259345083
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1976,3474542392
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1977,4494378764
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1978,5303735111
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1979,6234391113
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1980,7265315820
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1981,6854491706
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1982,6431579357
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1983,5979198314
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1984,6191437070
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1985,6135034214
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1986,7239126568
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1987,7970820369
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1988,8355380879
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1989,8283114514
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1990,8572359038
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1991,8151488783
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1992,8209120763
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1993,5751786643
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1994,7148148564
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1995,9046320255
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1996,12045865396
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1997,13115764358
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1998,14093998844
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1999,12896010459
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2000,12705350098
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2001,12986007426
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2002,13147736899
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2003,14904517650
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2004,16095337094
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2005,18737895513
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2006,25825512284
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2007,31958195182
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2008,35895153328
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2009,42347217913
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2010,45405615064
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2011,46869473151
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2012,56396704672
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2013,61671440408
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2014,68285796514
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2015,70120446897
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2016,74815144164
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2017,82036510877
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2018,92202979985
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2019,1.00378E+11
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2020,1.00658E+11
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2021,1.09704E+11
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2022,1.14449E+11
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2023,1.08039E+11
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2024,1.24499E+11
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1990,2660202623
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1991,2542256424
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1992,2315346943
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1993,2026019253
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1994,1681780847
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1995,1661147035
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1996,1827570586
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1997,1767864036
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1998,1645963750
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1999,1249061487
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2000,1369688498
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2001,1525116370
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2002,1605643105
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2003,1919008090
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2004,2211534585
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2005,2460246766
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2006,2834168889
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2007,3802570553
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2008,5139958909
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2009,4690061381
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2010,4794361863
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2011,6197765984
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2012,6605142884
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2013,7335033801
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2014,7468102413
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2015,6678177512
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2016,6813095379
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2017,7702938379
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2018,8271106235
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2019,9371275264
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2020,8270468614
